,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,Age_of_House,Years_last_renovation,basement,distance_from_a_city,distance_from_airport
7669,2015-01-13,725000.0,3,1.0,1000,19969,1.0,0.0,0.0,3,7,98033,69,69,False,7.130877875475822,26.838015077711784
7670,2014-06-17,545000.0,4,2.25,2030,11585,1.0,0.0,0.0,4,7,98052,53,53,True,7.336617735727762,26.901209125033105
7671,2015-04-11,299900.0,3,1.75,1730,9893,1.0,0.0,0.0,4,9,98042,32,32,False,26.334128445209533,12.872735517777073
7672,2015-05-07,639500.0,3,1.75,2010,8072,1.0,0.0,0.0,4,8,98052,46,46,False,8.152003361147164,26.03003829265645
7673,2015-03-17,345000.0,4,1.5,1540,7168,1.0,0.0,0.0,3,7,98055,56,56,True,17.267565160218243,7.893022762261668
7674,2015-03-30,1130000.0,6,4.0,5330,18116,2.0,0.0,0.0,3,11,98006,20,20,True,8.206968762508351,17.13368729479112
7675,2015-03-16,345000.0,2,1.0,960,2700,1.0,0.0,0.0,3,6,98144,116,116,True,2.810627134225812,17.531566733773644
7676,2015-04-21,600000.0,3,2.0,1460,2800,1.0,0.0,0.0,4,7,98105,99,99,True,7.516260855758778,25.169680964841298
7677,2014-11-04,355000.0,4,1.75,2160,7417,1.0,0.0,0.0,4,7,98056,37,37,True,11.009357699254394,11.846079129834663
7678,2014-09-09,698000.0,3,2.75,2640,11957,1.5,0.0,0.0,3,9,98052,42,42,True,7.417458084171248,26.597631935783404
7679,2014-06-16,566000.0,4,2.25,2170,7737,2.0,0.0,0.0,3,8,98074,33,33,False,13.194123339080106,29.67352100318711
7680,2014-07-23,449950.0,3,2.5,1530,3840,2.0,0.0,0.0,3,8,98029,26,26,False,15.222889650080429,26.151614614850136
7682,2014-06-24,258000.0,3,1.0,1490,7435,1.0,0.0,0.0,3,7,98198,51,51,True,26.71879168811285,8.446211051304896
7683,2015-04-29,415000.0,4,2.0,1960,10559,2.0,0.0,0.0,4,7,98133,65,65,False,15.712244953449252,34.091082751460945
7685,2014-11-26,295000.0,3,2.5,1690,4102,2.0,0.0,0.0,3,7,98038,17,17,False,31.599695313426352,23.691936938702604
7686,2014-05-27,389000.0,5,2.0,2330,10750,1.0,0.0,0.0,4,7,98028,58,58,True,13.970252837791294,32.389627695747954
7687,2014-08-21,299900.0,3,1.75,1470,27000,1.0,0.0,0.0,3,7,98198,62,62,False,23.81808195755996,5.5173549509816695
7688,2015-04-15,394000.0,3,2.5,2550,5349,2.0,0.0,0.0,3,7,98038,16,16,False,31.729103323979174,23.175594004201308
7689,2015-02-02,762000.0,4,2.0,2130,5500,1.5,0.0,0.0,5,7,98033,81,81,False,7.81554754068401,27.455050766827053
7690,2014-06-13,697000.0,4,2.75,3650,48351,1.5,0.0,0.0,4,8,98077,42,42,False,18.92599253087652,38.93160439625502
7691,2015-03-30,485000.0,3,2.5,3340,70131,2.0,0.0,0.0,3,9,98022,26,26,True,40.671697544887174,29.194952183315092
7692,2014-10-08,189900.0,2,1.0,800,5600,1.0,0.0,0.0,5,6,98056,65,65,False,12.90189561504148,11.345056722281955
7694,2014-11-18,345000.0,3,1.5,1030,6969,1.0,0.0,0.0,4,6,98108,99,99,False,7.047246037955509,11.741473436984869
7695,2014-07-29,376500.0,3,2.0,1630,7800,1.0,0.0,0.0,5,7,98125,70,70,False,14.00427206006009,32.12365276972733
7696,2014-10-24,775000.0,3,2.0,2010,7017,2.0,0.0,3.0,3,7,98115,69,32,False,9.456400289238571,26.713846055852297
7697,2014-10-16,450000.0,3,1.0,1360,3737,1.5,0.0,0.0,4,6,98107,110,110,False,7.721014246815772,26.12630088901191
7698,2014-12-10,760000.0,4,2.25,2040,8315,1.0,0.0,0.0,4,8,98177,62,62,True,11.397787027304249,29.810863285580144
7699,2014-10-07,569000.0,4,2.5,2830,10954,2.0,0.0,0.0,3,8,98065,17,17,False,25.1517921254081,33.26969218968422
7700,2014-09-17,500000.0,3,1.5,2040,6750,1.0,0.0,0.0,3,7,98117,70,70,True,10.671390493753544,29.08447738959755
7701,2014-12-11,592500.0,2,2.0,1340,5350,1.5,0.0,0.0,3,8,98199,79,79,False,6.100411314970338,22.94893646709071
7702,2015-03-04,620000.0,4,2.5,2130,9139,2.0,0.0,0.0,3,9,98029,32,32,False,15.162073464102486,25.708545710480504
7703,2014-05-15,1000000.0,5,4.25,3920,16258,2.0,0.0,0.0,3,9,98004,30,30,True,2.6672164631004467,17.950422206040052
7704,2015-03-19,815000.0,3,2.5,2415,2186,2.0,0.0,1.0,3,9,98033,39,39,False,4.47077393757375,24.19271916916257
7705,2015-03-23,775000.0,5,2.75,3750,12077,2.0,0.0,4.0,3,10,98038,15,15,False,32.30849050410451,24.707084529663614
7706,2014-07-16,340000.0,3,1.0,1010,7500,1.0,0.0,0.0,4,7,98074,45,45,False,10.413800311756775,26.35248997332119
7707,2014-09-15,458000.0,2,1.75,990,5850,1.0,0.0,0.0,4,6,98125,78,78,False,11.736911298268554,30.000385857136088
7708,2014-09-17,250000.0,2,1.5,1200,5773,2.0,0.0,0.0,3,7,98055,35,35,False,15.364819679513714,8.977411137391755
7710,2014-05-27,515000.0,4,2.5,3200,6473,2.0,0.0,0.0,3,7,98059,15,15,False,12.7137334935754,13.06981590080898
7711,2015-03-27,216000.0,2,1.0,1810,10360,1.0,0.0,0.0,3,6,98178,74,74,True,12.679184067218051,7.221898016961959
7712,2015-03-09,245000.0,3,1.75,1670,24650,1.0,0.0,0.0,4,7,98022,46,46,False,49.98399433874257,36.23093648658715
7713,2014-06-25,645000.0,3,2.75,1850,16960,1.0,0.0,2.0,4,8,98177,67,67,False,11.856613512963357,30.29529268508666
7714,2014-09-03,249900.0,3,1.0,1100,5000,1.0,0.0,0.0,3,7,98118,60,60,False,8.185854539156352,11.173356509634075
7715,2014-07-09,410000.0,3,1.75,1660,6250,1.0,0.0,0.0,3,7,98116,40,40,True,4.4702758570777394,17.01087648657192
7716,2015-03-13,499000.0,6,1.75,2400,7500,1.5,0.0,0.0,3,7,98155,45,45,True,17.64552597494038,35.85392022397029
7718,2014-05-20,458000.0,1,2.25,2140,10350,1.0,0.0,0.0,3,7,98072,44,44,True,14.059503320831874,33.87889376402918
7720,2014-06-25,152000.0,3,1.0,1090,3264,1.0,0.0,0.0,4,6,98092,51,51,False,32.79837625911074,16.838641715256554
7721,2014-09-23,402000.0,3,2.5,1970,12205,2.0,0.0,0.0,4,8,98011,30,30,False,14.384412524522824,33.634797265657824
7722,2015-03-26,340000.0,2,2.0,1250,1178,2.0,0.0,0.0,3,7,98136,24,24,True,8.242452818979185,12.7366686242538
7723,2015-03-26,1250000.0,4,2.5,4040,11350,2.0,0.0,2.0,4,10,98006,36,36,True,6.403186447040977,16.569021180345487
7725,2015-03-19,299800.0,2,1.0,1310,2814,1.0,0.0,0.0,3,6,98126,76,76,True,10.407714321439196,10.02738937344972
7726,2014-09-08,340000.0,4,2.25,2060,8400,1.0,0.0,0.0,3,7,98178,60,60,True,12.636413246483107,8.132115201982696
7727,2014-05-02,626000.0,3,2.25,1750,1572,2.5,0.0,0.0,3,9,98102,15,15,True,4.76324976186458,22.96586560335219
7729,2015-02-23,535500.0,3,2.5,2050,4976,2.0,0.0,0.0,3,8,98029,26,26,False,16.08911229600197,26.90631041746017
7733,2014-11-25,978000.0,3,1.5,2390,4000,1.5,0.0,0.0,3,9,98105,84,84,True,7.138325888698633,24.152614705718946
7734,2015-01-12,530000.0,3,1.0,1440,27505,1.0,0.0,0.0,3,8,98177,69,69,False,16.573453673266787,35.020136863598324
7736,2014-06-09,345000.0,3,2.5,1210,1420,3.0,0.0,0.0,3,8,98103,12,12,False,10.020125471777401,28.46504347835151
7737,2015-02-19,258000.0,2,2.0,750,6553,1.5,0.0,2.0,3,7,98178,75,75,False,12.558635236049659,8.57881435922923
7738,2015-03-30,275000.0,4,1.0,1770,7345,1.5,0.0,0.0,3,7,98106,54,54,False,7.727449728192629,11.267212855393376
7740,2014-06-03,713250.0,3,2.0,2050,9000,1.0,0.0,0.0,4,7,98040,69,69,False,4.116049754868974,16.65987084966202
7741,2015-05-08,500000.0,3,1.0,2000,21780,1.0,0.0,0.0,3,8,98074,42,42,True,12.120813479841306,26.75780881966856
7744,2014-10-02,725000.0,4,2.25,3440,14237,2.0,0.0,0.0,3,9,98077,38,38,False,16.210931576128548,35.86979094387027
7745,2014-06-29,345000.0,3,2.0,1610,15005,1.0,0.0,0.0,4,7,98014,34,34,False,23.362700946612357,39.994565651534145
7746,2015-01-15,460000.0,3,1.5,1870,15685,1.0,0.0,0.0,3,7,98133,84,84,True,12.847449479887516,31.29189146917955
7747,2014-06-02,440150.0,2,1.0,1110,6800,1.0,0.0,0.0,5,7,98133,73,73,True,12.356246318862308,30.80378229148032
7748,2014-11-04,390000.0,3,1.75,2200,8036,1.0,0.0,0.0,3,7,98011,42,42,True,18.448610394527247,37.623272137890474
7750,2014-12-11,224950.0,3,1.5,1630,9282,1.0,0.0,0.0,4,7,98022,57,57,False,47.76711270943077,35.06295775812597
7751,2014-08-29,480000.0,3,1.5,2100,67269,1.0,0.0,0.0,4,7,98028,71,71,True,16.682726161001675,35.48566172153297
7754,2014-11-19,170000.0,2,1.0,810,9882,1.0,0.0,0.0,3,6,98178,76,76,False,13.410857848372915,7.193716949769133
7755,2015-01-15,658000.0,3,1.5,1660,3190,1.5,0.0,0.0,3,7,98109,101,101,False,3.411695923571301,21.792022525367685
7756,2015-03-27,860000.0,3,2.0,1880,8494,1.0,0.0,0.0,4,7,98004,52,52,True,1.4161024042746173,21.43894803565181
7757,2014-06-18,407450.0,4,1.5,2310,68824,2.0,0.0,0.0,4,7,98010,52,52,False,33.10833205813752,23.64435166448684
7758,2015-01-30,615000.0,4,1.5,2650,34000,2.0,0.0,0.0,4,7,98028,90,90,False,15.926876552669036,34.5737280504042
7759,2015-04-07,920000.0,4,3.0,3130,12381,2.0,0.0,0.0,3,9,98006,25,25,False,8.358575165332551,18.90192665707585
7760,2014-07-10,195000.0,2,1.0,860,10400,1.0,0.0,0.0,4,6,98042,37,37,False,28.036413869758547,17.58829530233453
7762,2015-01-19,855000.0,4,3.5,4030,1024068,2.0,0.0,0.0,3,10,98045,14,14,False,38.02725950860909,41.95347305505506
7763,2014-09-10,620000.0,3,2.25,1780,1429,3.0,0.0,0.0,3,8,98109,13,13,True,3.7869589341364183,22.225737473153725
7764,2014-12-09,276000.0,2,2.0,1480,6075,1.0,0.0,0.0,5,7,98118,101,101,True,9.570468539953334,9.983817053861893
7765,2014-08-06,329000.0,3,1.0,1140,5258,1.5,0.0,0.0,3,6,98146,109,109,False,11.235200110457566,9.773810755701216
7766,2014-10-07,270000.0,3,1.5,1230,7500,1.0,0.0,0.0,3,7,98198,58,58,False,20.87308414406421,3.4051946777598907
7767,2014-11-13,440000.0,4,2.5,3080,10646,2.0,0.0,0.0,3,9,98042,27,27,False,25.597004816929907,13.382315658709171
7768,2014-10-03,639000.0,4,2.5,1990,8034,2.0,0.0,0.0,4,10,98029,31,31,False,14.75058063595394,24.976465134436854
7769,2014-10-10,403500.0,1,1.0,700,5621,1.0,0.0,0.0,4,6,98133,75,75,False,14.063772431974149,32.505288348671996
7770,2014-10-01,585000.0,3,2.5,1700,1156,2.0,0.0,2.0,3,9,98119,18,18,True,4.124734906499189,22.11562975876389
7771,2014-08-26,216000.0,2,1.0,860,9000,1.0,0.0,0.0,4,6,98168,78,78,False,14.29461825724216,4.183898305391512
7773,2015-04-16,575000.0,3,2.0,2500,30056,1.0,0.0,0.0,5,8,98166,66,66,True,17.9153408924469,2.6804985295465413
7774,2014-11-14,430000.0,4,2.5,3000,9460,2.0,0.0,0.0,3,9,98031,19,19,False,23.846489842221715,8.63133259049437
7775,2015-03-24,660000.0,2,1.0,1670,8195,1.0,0.0,0.0,3,7,98033,66,45,False,5.850469975445131,25.70472042751575
7776,2015-04-13,338000.0,2,1.0,690,6400,1.0,0.0,0.0,3,6,98126,77,77,False,9.131116250579455,10.659268863882193
7777,2014-05-29,400000.0,4,2.75,1240,3867,1.0,0.0,0.0,3,7,98125,33,33,True,12.56454259933773,30.272099939998125
7778,2015-02-20,210000.0,2,1.0,900,5000,1.0,0.0,0.0,5,6,98022,90,30,False,48.0712203135807,35.514502438656685
7779,2014-05-22,305000.0,4,1.75,2200,8100,1.5,0.0,0.0,5,6,98168,78,78,True,12.842787406270292,5.663165027626742
7780,2014-08-20,365000.0,2,1.0,960,223898,1.0,0.0,0.0,3,6,98014,35,35,False,23.947945522703705,39.48895312130934
7781,2014-06-29,325000.0,5,2.75,2130,6222,1.0,0.0,0.0,3,7,98118,29,29,True,10.016335645397696,9.493662444591463
7783,2014-09-26,182000.0,3,1.0,1060,7350,1.0,0.0,0.0,4,7,98032,61,61,False,25.49575779436564,7.0482833334105095
7784,2014-06-03,440000.0,2,1.0,1230,6600,1.0,0.0,0.0,3,7,98118,114,114,True,6.9022277182627425,12.726792883463386
7785,2014-07-31,225000.0,3,2.25,2510,12013,2.0,0.0,0.0,3,8,98003,32,32,False,29.01534744368854,10.735561712557914
7786,2015-01-14,358000.0,3,2.25,2510,12013,2.0,0.0,0.0,3,8,98003,32,32,False,29.01534744368854,10.735561712557914
7787,2014-12-02,580000.0,5,2.5,2720,5000,1.5,0.0,0.0,4,7,98117,81,81,True,8.844709253161227,27.1543507372721
7789,2015-04-13,700000.0,4,3.25,3580,43093,1.0,0.0,0.0,4,8,98024,30,30,False,23.1623789579928,32.722368041300896
7791,2014-11-14,488000.0,4,2.25,2500,10890,1.0,0.0,0.0,5,7,98034,42,42,True,13.79442430832857,32.37468579799343
7792,2014-09-10,875000.0,4,1.0,1670,4600,1.5,0.0,0.0,5,8,98103,114,114,False,8.425175880723026,26.79501266332337
7793,2014-06-02,615000.0,4,2.5,2150,9070,2.0,0.0,0.0,4,8,98052,35,35,False,14.822110142621007,34.80458451619194
7794,2014-11-20,321000.0,3,2.5,2020,4183,2.0,0.0,0.0,3,7,98038,8,8,False,30.47818223538248,23.087007013699203
7795,2014-06-02,1040000.0,3,2.5,2230,5750,2.0,0.0,0.0,3,9,98033,17,17,False,9.316069906570405,28.5929305885472
7796,2015-04-24,299500.0,2,1.0,740,6300,1.0,0.0,0.0,3,6,98126,78,78,False,10.694861394013614,9.77967130924268
7797,2015-04-14,459000.0,4,1.5,2020,9583,2.0,0.0,0.0,4,7,98034,57,57,False,13.398449215703845,32.00102403239158
7798,2014-09-12,435000.0,3,2.5,1730,4065,2.0,0.0,0.0,3,8,98029,24,24,False,15.444412799615215,26.144330591135077
7799,2014-10-10,222000.0,3,1.75,1370,8280,1.0,0.0,0.0,4,7,98031,40,40,False,22.415062738591228,10.452209709132946
7800,2014-10-27,485000.0,4,1.0,1210,6380,1.5,0.0,0.0,3,7,98115,84,84,False,9.437294847210836,27.691924725130125
7801,2015-04-29,750000.0,5,3.5,2160,2323,3.0,0.0,0.0,3,9,98107,13,13,False,8.268523859652328,26.301652898267
7802,2014-12-22,266000.0,3,2.25,1550,6022,2.0,0.0,0.0,3,8,98003,31,31,False,28.490230381967987,10.119029373847773
7803,2014-06-02,455000.0,2,1.0,1170,6000,1.0,0.0,0.0,4,7,98103,79,79,True,10.252772148043967,28.701330273711733
7804,2015-05-08,490000.0,3,1.75,2020,215622,2.0,0.0,0.0,4,7,98070,45,45,False,24.34840572332395,15.085474710808175
7805,2015-04-30,280000.0,3,1.75,1740,8625,1.0,0.0,0.0,4,7,98023,42,42,True,33.79620337937507,16.44460704650264
7806,2014-08-05,1450000.0,4,3.25,3100,3900,2.0,0.0,2.0,5,9,98109,97,97,False,3.521580238910495,21.941424258502003
7807,2014-12-17,291000.0,4,1.0,1590,24330,1.5,0.0,0.0,3,6,98168,78,78,True,13.194319872492954,5.257881520601939
7808,2015-04-17,745000.0,5,3.0,2400,10126,2.0,0.0,3.0,3,8,98126,39,39,False,4.850362009789229,15.308344024344336
7809,2014-08-07,685900.0,3,2.5,2290,9142,1.0,0.0,0.0,3,8,98117,48,48,False,10.00503155166466,28.233018956145834
7810,2014-08-01,160000.0,3,1.75,1610,7392,1.0,0.0,0.0,4,7,98001,56,56,False,29.92676430069823,11.478334037574939
7811,2015-04-29,650000.0,4,2.5,2240,9934,1.0,0.0,0.0,4,8,98005,52,52,True,2.6417425797564515,21.57202807348711
7812,2015-02-19,250000.0,2,1.0,850,6370,1.0,0.0,0.0,3,6,98126,69,69,False,10.204913822790898,10.025475005582427
7813,2015-02-18,265000.0,2,1.5,920,1458,2.0,0.0,0.0,3,7,98133,25,25,False,11.133932051112575,29.55373329762667
7814,2014-11-05,599000.0,5,3.25,2590,6180,1.0,0.0,0.0,3,7,98118,60,60,True,7.909518766371847,12.146690572886355
7815,2014-11-05,199950.0,3,1.0,1340,7260,1.5,0.0,0.0,3,6,98178,76,76,False,13.281603477732155,7.367784304590117
7816,2015-04-28,712500.0,4,2.75,2420,11201,1.0,0.0,1.0,3,8,98118,72,21,True,8.636553846363125,11.702398593931965
7817,2014-10-22,490000.0,2,1.0,1420,4305,1.0,0.0,0.0,4,7,98115,79,79,True,8.896672445743262,26.996265676750447
7818,2014-06-20,511500.0,4,1.0,1360,6000,1.5,0.0,0.0,3,7,98115,103,103,False,9.296389661909027,26.895560848970646
7819,2015-03-19,299000.0,3,1.0,1510,6200,1.0,0.0,0.0,3,6,98118,65,65,True,9.876345937356906,9.753152466975678
7820,2014-08-14,685000.0,4,2.5,2650,25248,1.0,0.0,2.0,3,9,98177,66,66,True,16.43506020069148,34.8780166604907
7821,2014-08-25,597000.0,4,2.0,2120,4000,1.5,0.0,0.0,4,7,98117,93,93,True,9.582777243559264,27.84122649170859
7822,2014-09-08,210000.0,3,1.0,1200,7200,1.0,0.0,0.0,3,6,98030,43,43,False,26.23445061930846,11.761538512423124
7824,2014-06-04,540000.0,3,1.0,1050,4160,1.0,0.0,0.0,4,7,98115,95,95,False,7.958776535626371,25.78732717859919
7825,2015-03-30,469000.0,3,2.0,1300,22605,1.0,0.0,0.0,3,7,98056,22,22,False,8.58231803781041,13.209769057543015
7826,2015-04-30,1070000.0,3,2.5,3970,263538,1.5,0.0,0.0,3,9,98024,29,29,False,18.63520565488961,31.89278636252893
7827,2014-07-14,575000.0,5,2.5,2990,7500,1.0,0.0,2.0,3,9,98177,48,48,True,18.254898347469272,36.703441838651074
7828,2014-07-31,725000.0,4,2.75,2440,7042,1.5,0.0,2.0,4,7,98116,79,79,False,6.69682000749726,16.46152662764389
7829,2014-09-17,299950.0,4,1.0,1170,5400,1.0,0.0,0.0,5,6,98056,67,67,False,13.329428545951991,11.129349202802755
7830,2015-04-21,375000.0,4,2.0,2270,18450,1.0,0.0,0.0,3,7,98001,59,59,False,31.7732966434929,13.355466990279488
7831,2014-11-18,342450.0,3,1.5,1280,5525,1.0,0.0,0.0,3,7,98133,58,58,False,13.989346033110658,32.36811164122421
7832,2014-10-29,315000.0,4,2.5,1950,3225,2.0,0.0,0.0,3,7,98178,18,18,False,12.258206550124955,8.580783022396798
7833,2014-12-22,328000.0,4,2.75,1930,3840,1.0,0.0,0.0,3,7,98106,23,23,True,8.673976884545375,10.199375883839249
7834,2014-05-09,323000.0,4,2.75,1970,7213,1.0,0.0,0.0,3,8,98058,43,43,True,19.489482707855963,13.202535287324785
7835,2014-10-22,320000.0,4,3.0,1820,3120,1.0,0.0,0.0,3,7,98118,23,23,True,8.20345304501166,11.660527375076814
7836,2014-12-29,550000.0,2,1.0,950,4080,1.0,0.0,0.0,4,7,98117,96,96,False,8.443303442917795,26.613254023591303
7837,2014-11-21,1650000.0,6,3.5,4010,16200,1.0,0.0,0.0,3,8,98004,65,30,True,2.6828923021685966,21.927006001965466
7838,2014-05-20,1210000.0,4,3.5,4560,16643,1.0,0.0,3.0,3,12,98006,25,25,True,9.120567661370453,18.49080799147833
7839,2014-08-27,1200000.0,4,3.5,4560,16643,1.0,0.0,3.0,3,12,98006,25,25,True,9.120567661370453,18.49080799147833
7840,2015-01-21,120000.0,3,1.0,1150,8924,1.0,0.0,0.0,3,6,98030,77,77,False,24.908636446583643,8.98402347472016
7841,2015-04-30,175000.0,3,1.0,1150,8924,1.0,0.0,0.0,3,6,98030,77,77,False,24.908636446583643,8.98402347472016
7842,2014-09-16,169900.0,3,1.0,910,5800,1.5,0.0,0.0,4,5,98022,120,120,False,47.514172512308186,35.15939549331135
7843,2014-08-11,508000.0,6,2.75,2890,7500,1.0,0.0,0.0,4,8,98034,44,44,True,11.275070980886676,30.082148652982568
7844,2014-12-11,335000.0,2,1.0,1070,6678,1.0,0.0,0.0,4,7,98133,69,69,False,13.81942522614989,32.26662348487777
7845,2014-09-10,613200.0,3,2.75,2050,3320,1.5,0.0,0.0,4,7,98105,93,93,True,7.546310209718981,25.375912285289306
7846,2014-05-07,420000.0,2,1.5,1040,3500,1.5,0.0,0.0,4,6,98144,116,116,False,3.2249750919797653,16.053428636975134
7847,2014-08-25,1000000.0,4,3.25,3320,8587,3.0,0.0,0.0,3,11,98103,12,12,True,9.222960636122753,27.62573053942263
7848,2014-06-17,342000.0,2,1.0,740,6180,1.0,0.0,0.0,3,6,98118,72,72,False,7.847329495038161,12.223165479925113
7849,2014-07-23,850000.0,4,2.0,3380,90968,1.0,0.0,0.0,4,9,98075,41,41,True,9.452626724961352,23.713227963655118
7850,2014-12-18,582000.0,2,1.75,1210,4141,1.0,0.0,0.0,4,7,98117,78,78,True,9.348687651329232,27.60798507075901
7851,2014-10-31,475000.0,3,2.5,2480,6031,2.0,0.0,0.0,3,8,98155,19,19,False,18.445363736422028,36.50115702760296
7852,2014-05-05,570000.0,3,2.25,2010,6000,1.0,0.0,0.0,3,8,98052,45,45,True,11.036275365050168,30.874796921546146
7853,2015-03-24,826600.0,4,3.25,3230,5000,1.5,0.0,0.0,4,7,98105,104,104,True,7.395205232029054,25.187258747261357
7854,2014-10-21,387000.0,2,2.5,1170,1394,2.0,0.0,0.0,3,8,98122,19,19,False,2.914693464127432,18.84495027885962
7855,2014-05-21,330000.0,3,1.0,1250,9126,1.0,0.0,0.0,3,7,98077,51,51,False,18.620212682498984,38.560014283483646
7856,2014-07-25,653450.0,3,2.5,2070,49658,1.0,0.0,0.0,4,8,98075,40,40,True,14.185447248228517,27.337699150150698
7858,2014-08-14,217000.0,3,1.0,1400,7800,1.0,0.0,0.0,3,7,98059,58,58,False,14.94121243522856,11.415388923723487
7860,2014-06-03,580135.0,4,2.5,3150,5886,2.0,0.0,0.0,3,8,98059,6,6,False,15.778009105699198,14.051819529376047
7861,2014-07-30,1150000.0,4,3.5,4540,19767,2.0,0.0,0.0,3,11,98006,22,22,True,8.739462412885997,16.694414521503628
7862,2014-10-29,231200.0,3,2.0,1400,8821,1.0,0.0,0.0,3,7,98022,29,29,False,48.83796262650392,36.30742300124597
7863,2014-06-16,680000.0,4,2.75,2500,4950,2.0,0.0,0.0,3,8,98053,10,10,False,16.74566092860086,35.2847141360895
7864,2014-07-25,267500.0,3,1.5,1390,2153,2.0,0.0,0.0,3,7,98118,19,19,False,7.222762297676886,11.928548918124848
7865,2014-08-04,942000.0,4,2.75,3160,37200,2.0,0.0,3.0,3,8,98125,81,81,True,13.147606113100407,30.90179687162882
7866,2014-06-19,435000.0,3,1.75,1310,8065,1.0,0.0,0.0,4,6,98117,72,72,False,10.621440522187127,29.03871426444909
7867,2014-06-10,315000.0,2,1.0,1740,3622,1.0,0.0,0.0,4,7,98118,96,96,True,6.8815648061428085,12.316469178407715
7869,2014-10-14,439888.0,2,2.0,1300,6515,1.0,0.0,0.0,3,8,98053,15,15,False,17.734762563969372,36.47733804633554
7870,2015-01-22,360000.0,4,1.0,1460,3840,1.5,0.0,0.0,3,8,98106,92,92,True,8.382905193649702,10.507496128768466
7871,2014-12-31,205000.0,4,1.0,1030,6621,1.0,0.0,0.0,4,6,98055,65,65,False,13.938469695686354,7.659080908533873
7872,2014-06-12,299995.0,3,2.5,1970,7500,2.0,0.0,0.0,3,8,98092,32,32,False,38.31340281507443,20.731829786011104
7873,2014-09-23,150000.0,2,1.0,790,7275,1.0,0.0,0.0,4,6,98058,76,76,False,14.945099784677195,10.290534034995881
7874,2014-06-03,575000.0,3,2.25,3800,33825,1.0,0.0,0.0,4,10,98042,44,44,True,25.893334792720413,13.304225952913649
7875,2015-05-05,625000.0,3,2.0,2168,12616,2.0,0.0,1.0,4,7,98146,70,70,False,12.969157704237244,7.393348260228492
7876,2014-05-29,950000.0,4,3.5,4140,13392,2.0,0.0,0.0,3,11,98059,20,20,False,10.284372172849773,14.977877206721349
7877,2015-02-10,278800.0,4,2.5,2440,7797,1.0,0.0,0.0,3,8,98031,55,55,True,24.59724484307011,8.482298865173664
7878,2014-11-10,713500.0,3,2.0,1720,4200,2.0,0.0,0.0,3,8,98112,112,112,False,3.4253532449842776,20.553093701997323
7879,2015-03-25,1900000.0,4,2.25,3020,11489,1.5,1.0,3.0,5,10,98040,104,104,True,7.907281997199269,12.69113799279746
7880,2014-10-28,439000.0,5,2.0,2610,5009,1.0,0.0,0.0,3,7,98117,32,32,True,10.143652028511669,28.564269179555364
7881,2014-09-26,425000.0,3,2.0,1500,8086,1.0,0.0,0.0,3,7,98027,39,39,True,10.66901354095966,20.912182173218923
7882,2014-08-25,252500.0,4,2.5,2600,11280,1.5,0.0,0.0,3,7,98003,59,59,True,30.317998423454572,11.952359091249544
7883,2014-05-12,185000.0,3,1.5,1370,8470,1.0,0.0,0.0,4,7,98092,59,59,False,35.89688822358607,19.21475303529414
7884,2014-09-23,406550.0,5,2.75,2400,15781,1.0,0.0,0.0,4,7,98074,46,46,True,10.691063071204894,26.92069577002777
7885,2014-06-30,243000.0,2,1.5,1068,1758,2.0,0.0,0.0,3,7,98028,30,30,False,16.14427126376565,34.62539966804705
7886,2014-12-01,500000.0,3,1.5,2220,8994,1.0,0.0,0.0,4,8,98006,58,58,True,7.3317556406234194,15.089849200721913
7887,2015-05-13,204750.0,2,1.0,880,7575,1.0,0.0,0.0,4,7,98198,78,78,False,25.92166264239381,7.54144968101008
7888,2014-09-09,222000.0,3,1.5,1310,9273,1.0,0.0,0.0,4,7,98042,52,52,False,27.201214006609934,14.325413634693444
7889,2014-05-23,200000.0,4,1.0,1350,11507,1.0,0.0,0.0,3,7,98055,54,54,False,20.390879889094933,8.08151523171629
7891,2015-05-14,183000.0,3,1.0,1170,7320,1.0,0.0,0.0,3,7,98188,58,58,False,16.00825671035024,3.1419020963042508
7892,2014-12-10,300000.0,3,2.5,1020,1570,2.0,0.0,0.0,3,7,98144,16,16,True,2.6933374729373027,15.993952030787534
7893,2014-08-19,369000.0,3,1.75,1300,3844,1.0,0.0,0.0,3,7,98133,35,35,False,10.593305361989,29.04182380606084
7894,2014-07-31,380000.0,3,2.0,2010,16736,2.0,0.0,0.0,4,6,98133,91,91,False,17.413002579651238,35.84283795529967
7895,2015-02-03,463000.0,3,2.0,1590,5009,2.0,0.0,0.0,4,6,98125,35,35,False,10.402213363820422,28.672413228217106
7896,2014-12-08,475000.0,3,1.0,1470,9750,1.0,0.0,0.0,3,7,98034,57,57,False,11.69237452997895,31.279903626865035
7898,2015-05-11,371000.0,3,1.75,1970,9512,1.0,0.0,0.0,3,8,98058,52,52,False,17.801091287215193,11.76061064127136
7899,2014-08-27,625000.0,3,2.5,2330,3141,2.0,0.0,0.0,3,8,98116,17,17,False,6.638077511367928,14.827373974199784
7901,2015-01-29,329000.0,3,1.75,1230,10725,1.0,0.0,0.0,3,7,98045,40,40,False,37.15129865707821,39.80703061331714
7902,2015-02-10,634000.0,3,1.75,2570,13000,2.0,0.0,0.0,4,7,98177,58,58,False,18.254256660956237,36.7023392045368
